recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
787271,787270,NGC_6633,4780,4477079613075854464,1,0,0.44362437862691184,275.4643294,0.14613208,6.46121024,0.13116045,35.36287965,9.50515481,0.75595306,0.18828845,-0.96536866,0.16937721,2.56654334,0.1701462,1.1619014,0.04519256,-0.16951,-0.043597,0.21339,-0.12004,0.021983,0.15742,95,29.7818478,,0.98249716,1.0,799.92052041,2.622072,201.10525143,37.745792,1159.50666943,41.6612,18.42975,19.579983,17.087212,2.492771,1.150232,1.342539,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.40462115,0.41682335,0.42882323,0.44075097,0.45988518,275.4643261,6.46121454
787272,787271,NGC_6633,4780,4477099305508185344,1,0,0.4479099591070595,275.3618329,0.07275874,6.68895348,0.07053542,35.52355004,9.69786705,0.73788016,0.10952444,-1.24911001,0.09297283,2.58166966,0.0996586,,,0.33152,-0.20093,0.055734,,,,31,30.0137849,1.3025166,0.9543107,1.0,2576.43773043,2.702797,585.36372122,6.771819,2983.52580835,10.107867,17.159819,18.419977,16.061071,2.358906,1.260158,1.098747,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.53742014,0.54809199,0.55627841,0.57058676,0.58789774,275.3618296,6.68895903
787273,787272,NGC_6633,4780,4477118714461502592,1,1,0.6273220896329527,275.8639673,0.10518866,6.90424961,0.10697769,35.94428148,9.34745265,0.92951361,0.14204015,-2.34208397,0.1545672,2.56919088,0.13481322,,,-0.33497,0.23207,0.20823,,,,31,30.2064385,1.2699093,0.9480881,1.0,1255.52305215,1.9565022,254.120783,7.8873024,1533.79284199,7.3535786,17.940306,19.325941,16.783478,2.542463,1.385635,1.156828,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.46041041,0.46716006,0.48177265,0.49336353,0.51467126,275.8639632,6.90426002
787274,787273,NGC_6633,4780,4477139643842834048,1,1,0.5255395791073986,275.6529803,0.27508518,7.1013471,0.2738744,36.02867486,9.62272054,1.45836071,0.3625455,-1.99614916,0.36561,2.53616934,0.33625138,1.2506971,0.07650279,-0.34863,0.1335,0.3158,0.058373,0.022863,-0.23394,95,30.4130064,,1.0868607,0.94677734,413.86809308,1.254848,67.01804524,7.9643507,570.19011682,9.425343,19.145212,20.773064,17.857847,2.915216,1.627852,1.287365,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.33731855,0.34434451,0.35698294,0.36702196,0.38681186,275.6529738,7.10135597
787275,787274,NGC_6633,4780,4477142152103728512,1,1,0.812631503968706,276.969483,0.05166046,6.03665753,0.05237473,35.65576318,7.97705659,1.04489126,0.06185825,-1.97601438,0.06335318,2.59277844,0.06319846,,,-0.20937,0.25346,0.24287,,,,31,29.2837492,1.2951897,1.0951086,1.0,4193.02600433,3.5714905,942.1218132,8.861955,4942.424983,13.4891615,16.631048,17.903275,15.513045,2.390229,1.272226,1.118003,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.58752285,0.59596124,0.60677706,0.61729583,0.63862831,276.9694783,6.03666631
787276,787275,NGC_6633,4780,4477145038321747584,1,1,0.8088574674586599,277.1236707,0.02465935,6.16490142,0.02641056,35.84088616,7.89746518,1.14146556,0.02864305,-2.01453001,0.027869,2.59819555,0.03022622,,,-0.091054,0.13322,0.24758,,,,31,29.4032094,1.3900335,1.1783694,1.0,22936.8104924,8.925428,7938.20571271,14.806996,21759.63558107,18.75646,14.786035,15.589236,13.903767,1.68547,0.803202,0.882268,-9.613355,5.894625,2.0,11.0,1.0,13.517678,0.06024334,12.0,,,,NOT_AVAILABLE,0,0,0.7699957,0.77980907,0.79740809,0.81087031,0.84952028,277.1236656,6.16491037
787277,787276,NGC_6633,4780,4477145072681483392,1,1,0.5493327110082322,277.1449014,0.06503053,6.18186776,0.06896976,35.86574673,7.88619619,1.1202951,0.07713693,-1.4164853,0.07226384,2.6898673,0.07786407,,,-0.089194,0.071182,0.25681,,,,31,29.4189514,1.3270432,1.2416419,1.0,3688.87453113,5.195355,1044.60680735,8.247371,4255.15223074,16.757008,16.770132,17.79116,15.675608,2.115553,1.021028,1.094524,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.57422398,0.58271557,0.59336379,0.60425256,0.62531441,277.1448964,6.18187405
787278,787277,NGC_6633,4780,4477146305327565440,1,1,0.8619085828322338,276.9618893,0.01996387,6.13616311,0.01846002,35.74217829,8.02839413,1.63093256,0.02327001,-1.51901222,0.02455492,2.53006587,0.02533351,,,-0.13773,0.31074,0.21622,,,,31,29.3835201,1.5386871,1.7075707,1.0,238911.75195825,78.12952,123819.2042729,117.214745,165753.403116,115.93495,12.241773,12.606572,11.69924,0.907332,0.3648,0.542533,-31.187466,1.98334,1.0,16.0,9.0,11.500677,0.0260777,7.0,,,,NOT_AVAILABLE,0,0,1.17941776,1.21540809,1.24554001,1.28081546,1.33656867,276.9618821,6.13616986
787279,787278,NGC_6633,4780,4477146618869864704,1,1,0.6960792879044314,276.9226042,0.0344195,6.12140528,0.03304653,35.71118062,8.05670455,0.97279322,0.04268399,-2.14595167,0.04076012,2.4050678,0.04041115,,,-0.11993,0.25858,0.33128,,,,31,29.3709399,1.6538473,2.2201378,1.0,2574067.93224612,573.92737,1644618.60785695,564.8996,1379364.75987762,514.5917,9.660817,9.798379,9.398698,0.399681,0.137562,0.262119,-27.787935,1.010886,1.0,15.0,8.0,9.287518,0.007047,6.0,101.45609,14.30423,6.0,NOT_AVAILABLE,0,0,1.81840909,1.97354983,2.12365668,2.20751561,2.37860293,276.9225998,6.12141482
787280,787279,NGC_6633,4780,4477149951764228480,1,0,0.4776762167895927,277.2416024,0.01992987,6.17198819,0.02202546,35.90031499,7.79582078,1.58223819,0.02233556,-1.310349,0.02268738,2.32027289,0.02407753,,,-0.23148,0.038628,0.25766,,,,31,29.4035909,1.4278674,0.9465786,1.0,24707.02318907,9.878152,9745.2373616,13.964212,21346.26203006,22.335066,14.705316,15.366561,13.924591,1.44197,0.661245,0.780724,3.035331,4.007897,2.0,9.0,4.0,13.564925,0.23470068,6.0,,,,NOT_AVAILABLE,0,0,0.78020181,0.78989475,0.80837687,0.82230943,0.86106872,277.2415954,6.17199401
