recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
945268,945267,Stock_2,5361,458936497035433728,1,0,0.35727812647760354,36.47064153,0.12912515,58.5919862,0.14299464,134.9874972,-2.05159855,15.2093744,0.17118692,-14.40570616,0.17365646,2.36359789,0.20858912,1.2549512,0.03798126,0.1002,-0.046194,-0.081805,-0.0067156,0.24224,0.073767,95,41.2871695,,1.0151212,1.0,532.90088108,1.1416075,79.31986935,4.918347,715.74414497,5.6220603,18.87075,20.590088,17.611,2.979088,1.719338,1.25975,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.37580372,0.3868738,0.40550578,0.41911257,0.44060993,36.47051181,58.5920502
945269,945268,Stock_2,5361,458937257251264256,1,0,0.48654206203983436,36.45298591,0.02947134,58.5996514,0.03297306,134.9761616,-2.04771752,15.64482709,0.03926936,-14.79673782,0.0404285,2.70847752,0.0456101,,,0.069387,0.060406,-0.00038864,,,,31,41.2980224,1.3394072,1.014614,1.0,5977.71894584,2.9079087,1676.52949055,7.7044773,6284.31038496,10.604093,16.246029,17.277514,15.252252,2.025262,1.031485,0.993777,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.643781,0.6547629,0.67371151,0.68850569,0.7090797,36.45285245,58.5997172
945270,945269,Stock_2,5361,458943819961133952,1,0,0.32346797327224974,36.51068314,0.05551662,58.870593,0.0634682,134.9074181,-1.78392666,16.7111016,0.07686552,-15.28667826,0.07980308,2.68570747,0.08665923,,,0.14083,-0.074023,0.0050526,,,,31,41.5303188,1.2632036,1.0198225,1.0,1936.08406174,2.0746331,365.32967063,11.933123,2443.55059164,8.3140335,17.470057,18.93183,16.277842,2.653988,1.461773,1.192215,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.52050858,0.53511831,0.55112627,0.5666004,0.58439677,36.51053948,58.8706609
945271,945270,Stock_2,5361,458944094839048576,1,1,0.5504473893638416,36.42762048,0.02510189,58.8397865,0.03103785,134.8782542,-1.82802808,15.644809,0.03309041,-14.13126443,0.03903978,2.64710962,0.04009724,,,0.092707,-0.048355,0.061224,,,,31,41.5208218,1.3434474,0.9852247,1.0,6498.94735811,3.2962687,1856.50759951,6.52529,6800.35897051,12.179454,16.15526,17.1668,15.166566,2.000234,1.01154,0.988694,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.65270529,0.66374891,0.68270211,0.69757855,0.71879912,36.4274861,58.8398493
945272,945271,Stock_2,5361,458944266637742080,1,0,0.48960177544559064,36.39896582,0.01949862,58.8373338,0.02443248,134.8652634,-1.83559632,15.60085124,0.02578138,-14.88417418,0.03122245,2.79666264,0.03176184,,,0.09926,-0.032774,0.072257,,,,31,41.5249442,1.4091533,1.3761829,1.0,19335.78458422,4.996086,7199.17700837,7.659342,17494.12947286,15.40488,14.971462,15.695335,14.140665,1.55467,0.723873,0.830797,10.520554,7.478725,2.0,18.0,5.0,13.903518,0.08888148,14.0,,,,NOT_AVAILABLE,0,0,0.77521157,0.79266426,0.82035915,0.84342574,0.87607694,36.39883182,58.8374
945273,945272,Stock_2,5361,458944541511380736,1,1,0.5183439324585496,36.48829224,0.23279019,58.8552117,0.2786278,134.9020925,-1.80242802,15.10570027,0.30262807,-13.57666147,0.3516769,2.59992412,0.371377,1.2770058,0.07216932,0.083888,-0.070965,-0.0138,0.019053,0.1598,0.13022,95,41.5213561,,1.0590497,1.0,240.80530689,0.75783163,44.97780062,5.2890396,340.26177052,4.283817,19.733202,21.206047,18.418362,2.787685,1.472845,1.31484,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.28236955,0.29767535,0.31581562,0.33402165,0.35124791,36.48816243,58.8552721
945274,945273,Stock_2,5361,458946873674118144,1,0,0.43453028430203194,37.61525787,0.18940145,58.2967381,0.19370143,135.6533607,-2.10795194,14.65698222,0.26711303,-14.23234865,0.2588618,2.72510542,0.29953074,1.2020932,0.05287515,0.32465,-0.25106,-0.20058,-0.20536,-0.024155,0.28376,95,40.7672481,,0.9701937,1.0,338.60748811,0.8892881,44.54407689,4.354305,486.47185348,7.422597,19.363125,21.216568,18.03025,3.186317,1.853443,1.332874,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.32342074,0.33835984,0.35584744,0.37133828,0.38809348,37.61513391,58.2968014
945275,945274,Stock_2,5361,458946908031932544,1,0,0.30450846874822446,37.63359001,0.10610863,58.3034043,0.1101376,135.6598157,-2.09817335,16.28309953,0.14469478,-15.77911358,0.13963252,2.95534642,0.1781584,,,0.34452,-0.27062,-0.2944,,,,31,40.7693028,1.2656052,0.9689843,1.0,933.3594927,1.3454248,167.71559228,9.837448,1191.36454678,8.307509,18.262245,19.77711,17.057783,2.719326,1.514864,1.204462,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.44229815,0.45358518,0.4718761,0.48804112,0.50699011,37.63345228,58.3034744
945276,945275,Stock_2,5361,458949661115271424,1,0,0.26951115882333454,37.50192674,0.09570108,58.2994627,0.09702282,135.5970303,-2.12758593,13.6411981,0.12992428,-13.73055553,0.12645291,2.43169801,0.14957315,1.2092632,0.02601401,0.28612,-0.15124,-0.16331,-0.15186,-0.00064393,0.26407,95,40.7945261,,1.0755024,1.0,1132.72122098,1.552038,177.1571775,14.39667,1592.97664697,17.23151,18.05206,19.717646,16.742373,2.975273,1.665586,1.309687,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.46148423,0.47516696,0.49460863,0.50881107,0.52416515,37.50181137,58.2995237
945277,945276,Stock_2,5361,458949867267864448,1,0,0.24942254576519396,37.50335597,0.25036663,58.3340665,0.26496524,135.584869,-2.09517772,13.98657856,0.35649902,-14.0617231,0.34340695,2.2508134,0.41279444,0.9682906,0.07019839,0.21695,-0.12226,-0.17135,-0.14868,0.11795,0.23276,95,40.8256659,,1.0214659,1.0,262.19086645,0.79628736,51.18907018,6.1738706,387.1362141,11.178279,19.640823,21.0656,18.278236,2.787363,1.424776,1.362587,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.2913495,0.3074667,0.3261203,0.34421953,0.36022708,37.50323756,58.334129
