recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
348996,348995,Melotte_22,4423,66729674225341696,1,1,0.8255226302317729,56.85469976,0.09770193,24.2546207,0.05837055,166.5464261,-23.3548605,21.08716817,0.13427204,-46.0275927,0.0795944,7.54956807,0.10039709,,,0.28638,-0.058884,0.04801,,,,31,4.20011622,1.2394786,0.9836351,1.0,2833.00900213,3.915356,398.46117385,9.889175,3854.35062363,14.464995,17.056747,18.837578,15.783017,3.054561,1.78083,1.27373,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.2222815,0.24907347,0.2824673,0.30408867,0.32789429,56.85459696,24.2548252
348997,348996,Melotte_22,4423,66729880383767168,1,1,0.5613210507614708,56.87281396,0.04538444,24.2881302,0.02656548,166.535147,-23.3189673,18.55102043,0.05704373,-46.92179879,0.0325241,7.23005778,0.04857401,,,0.16962,-0.047566,-0.055601,,,,31,4.22921937,1.730727,1.1449239,1.0,35364889.39406859,22097.564,25043325.93735392,48322.574,15958801.62827615,40407.816,6.815936,6.841812,6.740395,0.101418,0.025876,0.075542,,,,,,,,,,,,VARIABLE,2,0,2.24616114,2.36969467,2.46902382,2.57090564,2.77683848,56.8727235,24.2883388
348998,348997,Melotte_22,4423,66730120901930240,1,1,0.8418938861351003,56.91832613,0.02859798,24.3017365,0.01778647,166.5585508,-23.2809697,19.47456145,0.04197236,-47.06906628,0.02289647,7.38958081,0.02974755,,,0.051865,-0.01281,-0.035393,,,,31,4.23346228,1.3849177,1.7493252,1.0,92875.88846821,100.62427,31861.85146692,142.03566,88808.52514871,231.92068,13.26761,14.080364,12.376759,1.703606,0.812755,0.890851,-4.709481,12.609408,1.0,16.0,2.0,11.9539175,0.02817366,14.0,,,,NOT_AVAILABLE,0,0,0.64649307,0.66975379,0.68182739,0.70192982,0.71055465,56.91823116,24.3019457
348999,348998,Melotte_22,4423,66730601936067072,1,1,0.7535735943970385,56.84287803,0.20592222,24.2831365,0.12423187,166.5168361,-23.3410309,20.71770318,0.285132,-47.49661062,0.1681572,7.48708277,0.209557,,,0.20792,-0.13193,-0.068503,,,,31,4.23029617,1.2320493,1.030738,1.0,834.92127944,1.8360877,79.28480526,9.156611,1237.04849251,18.361557,18.383253,20.590567,17.01693,3.573637,2.207313,1.366324,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.12780417,0.13765283,0.16720695,0.18632542,0.20675055,56.84277702,24.2833476
349000,348999,Melotte_22,4423,66731731512764416,1,1,0.9887923216363697,56.72077961,0.29567268,24.2520162,0.18382506,166.4499038,-23.4389305,19.23052312,0.49898404,-44.24261925,0.26610258,7.47614329,0.32966778,1.090316,0.06592669,-0.30827,-0.24791,-0.17645,-0.083842,0.016002,-0.22624,95,4.22424979,,0.9338337,1.0,609.80438278,1.6608361,74.27678899,9.9895,969.81790714,19.172592,18.72439,20.66141,17.28117,3.380239,1.937019,1.44322,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.11399111,0.12064778,0.14625667,0.1619128,0.18346549,56.72068587,24.2522128
349001,349000,Melotte_22,4423,66732423004453376,1,1,0.7479453329975101,56.72344711,0.03421184,24.2872942,0.02146055,166.4260263,-23.411174,19.24907763,0.0653865,-47.50404015,0.03363414,7.36869572,0.03657004,,,-0.2771,-0.24497,-0.17508,,,,31,4.2581403,1.2638162,1.0109967,1.0,19307.82861031,19.43168,3453.12554921,25.223139,24571.54748569,58.81929,14.973033,16.493011,13.771814,2.721197,1.519978,1.201219,22.42745,3.151752,2.0,11.0,1.0,13.14799,0.07321422,14.0,,,,NOT_AVAILABLE,0,0,0.5054539,0.50722384,0.51877828,0.52601018,0.55005808,56.72335325,24.2875053
349002,349001,Melotte_22,4423,66733552578791296,1,1,0.51512495022557,56.65554224,0.06361707,24.3433389,0.0400972,166.3350484,-23.4112121,22.38024379,0.10874575,-45.51618837,0.06264245,7.41033737,0.06050931,1.4204707,0.01355959,0.04463,0.012478,-0.57358,-0.1653,0.13938,-0.23081,95,4.32637971,,3.3418243,1.0,198832.64921862,308.99973,133087.18844584,1614.0831,278736.45544706,4081.749,12.441148,12.528202,11.134912,1.39329,0.087054,1.306236,6.865205,3.227011,2.0,8.0,8.0,,,,,,,NOT_AVAILABLE,0,0,0.73010974,0.75521913,0.76680707,0.78644539,0.80708506,56.65543306,24.3435412
349003,349002,Melotte_22,4423,66733763034205696,1,1,0.6318547193672901,56.78401519,0.05238824,24.3066303,0.03719351,166.4563879,-23.3597475,21.05502178,0.07287903,-47.46081402,0.0522081,7.38310635,0.05705579,,,0.061663,-0.37033,0.066555,,,,31,4.26493653,1.2638805,1.1348422,1.0,9967.62640128,8.119392,1764.6755252,15.988253,12795.21576793,27.358711,15.690887,17.22188,14.480276,2.741604,1.530992,1.210611,12.147497,4.660869,2.0,13.0,2.0,13.692437,0.11176315,16.0,,,,NOT_AVAILABLE,0,0,0.39679541,0.42690265,0.43728043,0.45541576,0.46903635,56.78391251,24.3068413
349004,349003,Melotte_22,4423,66734720809017856,1,0,0.4029740828016305,56.82535623,0.0298278,24.3905652,0.0179451,166.4252697,-23.2723004,21.25740831,0.04153761,-45.55495905,0.02713156,6.97896839,0.03048022,,,0.025964,-0.33716,-0.15753,,,,31,4.33861962,1.4211178,1.6517943,1.0,241705.35620704,234.53764,93498.97500393,347.23944,212748.77409645,474.88705,12.229151,12.911525,11.428227,1.483297,0.682374,0.800923,6.42838,2.963328,1.0,14.0,5.0,11.085895,0.01163181,9.0,18.308609,14.936463,8.0,NOT_AVAILABLE,0,1,0.75374456,0.7874769,0.79490817,0.81738188,0.83708255,56.8252525,24.3907677
349005,349004,Melotte_22,4423,66734725106867968,1,1,0.5697129365737399,56.8144465,0.10904197,24.3917636,0.07647162,166.4163875,-23.2780958,20.30549776,0.14786366,-45.21523036,0.10230049,6.95485802,0.12478726,,,-0.043977,-0.42423,0.098906,,,,31,4.34195833,1.2219864,1.0453055,1.0,2992.29069449,4.406122,342.1522938,8.378263,4251.10015344,15.944199,16.997358,19.002993,15.676642,3.32635,2.005634,1.320716,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.22740363,0.26533723,0.28840198,0.32135108,0.33403036,56.8143474,24.3919646
