recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
14962,14961,Alessi_62,94,4519356556716821888,1,1,0.509700112132448,284.1738622,0.08516651,21.8658332,0.17046446,53.12104191,8.67780714,0.08211777,0.13691604,-0.95889919,0.21452044,1.8378927,0.21621035,1.2689447,0.03218666,0.06278,-0.10859,-0.23014,0.026587,-0.097416,-0.18303,95,44.3968404,,1.05259,0.97460937,447.24069221,0.6055792,74.65114707,3.306817,573.12656398,3.4219706,19.061014,20.65595,17.852268,2.803682,1.594936,1.208746,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.47073304,0.48412223,0.4971854,0.51365394,0.52385939,284.1738618,21.8658374
14963,14962,Alessi_62,94,4519356801544277760,1,1,1.0,284.1046153,0.01414047,21.8417076,0.02719522,53.07074888,8.725149,0.18074941,0.02255597,-1.22325713,0.03359559,1.62853335,0.03642517,,,0.060991,0.01051,-0.27445,,,,31,44.3816781,1.4013283,0.99125564,1.0,6786.19367939,1.8661983,2454.79648361,6.3855557,6220.73226291,6.628919,16.108301,16.863504,15.263291,1.600213,0.755203,0.84501,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.76274534,0.77841136,0.79804696,0.82148182,0.84285879,284.1046144,21.841713
14964,14963,Alessi_62,94,4519357316940353408,1,1,1.0,284.1571504,0.00505161,21.8785183,0.01004248,53.12575627,8.69729348,0.24881541,0.00771164,-1.02334746,0.0122531,1.62581674,0.0127585,,,-0.0066666,0.01648,-0.32939,,,,31,44.4115204,1.5165286,0.94380474,1.0,69223.65397475,13.814588,34271.16759561,23.890745,50050.98325991,23.901098,13.586731,14.00122,12.999364,1.001856,0.414489,0.587367,12.92139,3.455718,2.0,47.0,11.0,12.737393,0.02208608,37.0,,,,VARIABLE,0,0,1.1845555,1.21586191,1.2509568,1.29847226,1.33910388,284.1571492,21.8785229
14965,14964,Alessi_62,94,4519357694897512960,1,1,0.5589202901611148,284.1592441,0.01402666,21.9145337,0.02745717,53.1594085,8.71123417,0.14009325,0.02189496,-1.3829096,0.03533927,1.76496074,0.0355374,,,0.073965,-0.034613,-0.34653,,,,31,44.4469352,1.4109069,1.1741537,1.0,8282.20850601,2.5273526,3100.28784558,5.605304,7456.5841104,7.2746587,15.892001,16.610037,15.066545,1.543491,0.718036,0.825456,,,,,,,,,,,,VARIABLE,0,0,0.79062871,0.8067983,0.82861199,0.85237989,0.87456676,284.1592434,21.9145398
14966,14965,Alessi_62,94,4519360615475307392,1,1,1.0,284.1270138,0.0054748,21.9236374,0.01123188,53.15452518,8.74211482,0.04921761,0.00832901,-1.14720627,0.01375179,1.60144871,0.01467323,,,0.049037,0.031208,-0.33824,,,,31,44.4600254,1.5033611,0.9777096,1.0,52309.18219796,8.896702,25148.32854197,16.203104,38855.50763421,20.07575,13.890922,14.33727,13.274264,1.063005,0.446348,0.616657,14.820698,2.290072,2.0,52.0,8.0,12.973572,0.0286086,44.0,,,,VARIABLE,0,0,1.12048307,1.13623348,1.18195974,1.21208967,1.26183495,284.1270136,21.9236425
14967,14966,Alessi_62,94,4519360615475317888,1,1,1.0,284.1173383,0.00531253,21.9271012,0.01076148,53.15372628,8.75170322,0.09828531,0.00812485,-1.0503118,0.01313219,1.63130615,0.013877,,,0.055282,0.029137,-0.33414,,,,31,44.4646777,1.5031512,0.9789021,1.0,56277.56182115,6.6766267,27037.38456377,14.347704,41875.18873416,14.829678,13.811529,14.258631,13.193004,1.065627,0.447102,0.618526,18.441368,3.113485,2.0,49.0,19.0,12.89841,0.03204689,31.0,,,,NOT_AVAILABLE,0,0,1.13650118,1.15283364,1.19953066,1.22930464,1.28153699,284.1173379,21.9271059
14968,14967,Alessi_62,94,4519361062151974528,1,1,0.5564350510289001,284.0895821,0.00569503,21.9618369,0.01159751,53.17403072,8.79000074,0.47368361,0.00866882,-0.94222542,0.01403607,1.8061044,0.01524944,,,0.070446,-0.027072,-0.31017,,,,31,44.502589,1.4803643,0.9339251,1.0,50580.62546321,11.076072,23053.72893188,19.954063,39447.16703109,24.065195,13.927406,14.431689,13.257856,1.173833,0.504283,0.66955,11.284841,2.660342,2.0,55.0,19.0,12.997224,0.02904248,38.0,,,,VARIABLE,0,0,1.11306728,1.13152871,1.17398608,1.20660145,1.25290746,284.0895798,21.9618411
14969,14968,Alessi_62,94,4519361508828630912,1,1,0.5939076519065275,283.9963871,0.03595396,21.9616906,0.07020912,53.13585527,8.86776645,0.13406374,0.05547383,-0.99772691,0.08493465,1.51326058,0.09238204,,,0.083489,-0.052881,-0.25482,,,,31,44.5141421,1.286051,0.9826743,1.0,1395.78826557,0.9029591,300.8250025,3.6430519,1646.49147201,5.3358426,17.825317,19.142757,16.706497,2.43626,1.31744,1.11882,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.59168594,0.60619593,0.61593224,0.63543471,0.64590049,283.9963865,21.961695
14970,14969,Alessi_62,94,4520512353904896256,0,0,0.43724161059984434,285.3048544,0.02454923,21.0883068,0.03098847,52.88257049,7.39078105,0.19760276,0.03545963,-0.98765955,0.03791286,1.65664842,0.04457235,,,-0.053968,-0.34267,-0.014838,,,,31,43.4791246,1.3775488,1.0132211,1.0,6329.21058135,2.4740663,2099.9221225,6.7092166,6086.98321861,7.2307777,16.183992,17.033033,15.28689,1.746143,0.849041,0.897102,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.75325313,0.7685118,0.78815438,0.81059728,0.83208424,285.3048535,21.0883112
14971,14970,Alessi_62,94,4520791797347912192,1,1,0.5672573028328028,284.5203866,0.01226346,21.6639665,0.02148078,53.07958114,8.30013308,-0.21567356,0.02137233,-1.30400862,0.02722497,1.66357616,0.02838338,,,0.032481,-0.11936,-0.066404,,,,31,44.1525926,1.4551312,1.3642204,1.0,19578.2446866,4.98653,8519.92392874,8.766556,16488.75815338,14.8015,14.957932,15.512453,14.204926,1.307528,0.554521,0.753007,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.92678262,0.94897263,0.97390707,1.00617641,1.03433798,284.5203876,21.6639723
